"ID Movimiento","Fecha","ID Producto","Nombre Producto","Cantidad","Tipo Movimiento","ID Almacen","Nombre Almacen"
"2236","6/3/2023","102","Naranjas","69","SALIDA","4","Almacen_4"
"2237","8/29/2023","108","Tomates","96","SALIDA","6","Almacen_6"
"2238","1/27/2023","103","Leche","31","SALIDA","8","Almacen_8"
"2239","7/2/2023","110","Cebollas","92","SALIDA","4","Almacen_4"
"2240","12/31/2023","101","Platanos","37","ENTRADA","3","Almacen_3"
"2241","10/26/2023","114","Pescado","35","SALIDA","4","Almacen_4"
"2242","3/22/2023","102","Naranjas","9","SALIDA","9","Almacen_9"
"2243","9/28/2023","102","Naranjas","30","ENTRADA","9","Almacen_9"
"2244","1/25/2023","130","Jugo de naranja","85","ENTRADA","6","Almacen_6"
"2245","6/12/2023","108","Tomates","5","ENTRADA","3","Almacen_3"
"2246","1/18/2023","105","Pan","3","ENTRADA","8","Almacen_8"
"2247","2/21/2023","118","Aceite de oliva","87","ENTRADA","4","Almacen_4"
"2248","6/12/2023","128","Helado","12","SALIDA","8","Almacen_8"
"2249","10/5/2023","114","Pescado","65","SALIDA","2","Almacen_2"
"2250","8/10/2023","107","Pasta","14","ENTRADA","10","Almacen_10"
"2251","9/11/2023","121","Azucar","8","ENTRADA","9","Almacen_9"
"2252","4/2/2023","130","Jugo de naranja","32","SALIDA","4","Almacen_4"
"2253","6/12/2023","113","Carne de res","54","ENTRADA","3","Almacen_3"
"2254","9/11/2023","126","Galletas","56","ENTRADA","2","Almacen_2"
"2255","6/19/2023","112","Pollo","42","SALIDA","4","Almacen_4"
"2256","7/27/2023","121","Azucar","100","SALIDA","1","Almacen_1"
"2257","11/20/2023","124","Harina","68","SALIDA","7","Almacen_7"
"2258","10/6/2023","129","Refrescos","87","SALIDA","9","Almacen_9"
"2259","5/17/2023","114","Pescado","90","SALIDA","1","Almacen_1"
"2260","6/30/2023","128","Helado","77","SALIDA","3","Almacen_3"
"2261","4/23/2023","124","Harina","83","ENTRADA","10","Almacen_10"
"2262","6/16/2023","125","Cereal","74","ENTRADA","3","Almacen_3"
"2263","10/9/2023","100","Manzanas","5","SALIDA","3","Almacen_3"
"2264","10/8/2023","117","Mantequilla","30","SALIDA","4","Almacen_4"
"2265","6/14/2023","106","Arroz","38","SALIDA","8","Almacen_8"
"2266","3/30/2023","114","Pescado","89","ENTRADA","6","Almacen_6"
"2267","12/4/2023","109","Patatas","8","SALIDA","8","Almacen_8"
"2268","2/2/2023","116","Yogur","94","SALIDA","2","Almacen_2"
"2269","2/19/2023","118","Aceite de oliva","78","SALIDA","3","Almacen_3"
"2270","2/10/2023","127","Chocolate","83","ENTRADA","10","Almacen_10"
"2271","9/25/2023","124","Harina","55","ENTRADA","6","Almacen_6"
"2272","5/1/2023","123","Pimienta","24","ENTRADA","3","Almacen_3"
"2273","12/5/2023","125","Cereal","34","ENTRADA","2","Almacen_2"
"2274","1/7/2023","101","Platanos","50","SALIDA","7","Almacen_7"
"2275","4/12/2023","107","Pasta","85","ENTRADA","5","Almacen_5"
"2276","8/4/2023","128","Helado","84","ENTRADA","9","Almacen_9"
"2277","8/20/2023","120","Te","5","ENTRADA","7","Almacen_7"
"2278","1/11/2023","126","Galletas","25","ENTRADA","3","Almacen_3"
"2279","6/2/2023","129","Refrescos","27","SALIDA","2","Almacen_2"
"2280","7/14/2023","101","Platanos","4","SALIDA","7","Almacen_7"
"2281","7/17/2023","114","Pescado","35","ENTRADA","8","Almacen_8"
"2282","5/6/2023","126","Galletas","8","SALIDA","9","Almacen_9"
"2283","10/23/2023","102","Naranjas","45","SALIDA","9","Almacen_9"
"2284","4/9/2023","101","Platanos","49","ENTRADA","6","Almacen_6"
"2285","10/28/2023","110","Cebollas","77","ENTRADA","7","Almacen_7"
"2286","1/13/2023","114","Pescado","2","SALIDA","3","Almacen_3"
"2287","6/12/2023","107","Pasta","98","SALIDA","4","Almacen_4"
"2288","6/17/2023","100","Manzanas","37","SALIDA","7","Almacen_7"
"2289","5/12/2023","112","Pollo","80","ENTRADA","1","Almacen_1"
"2290","11/11/2023","106","Arroz","4","ENTRADA","7","Almacen_7"
"2291","3/13/2023","118","Aceite de oliva","23","SALIDA","4","Almacen_4"
"2292","8/22/2023","126","Galletas","63","SALIDA","1","Almacen_1"
"2293","10/10/2023","110","Cebollas","10","SALIDA","7","Almacen_7"
"2294","3/30/2023","129","Refrescos","39","ENTRADA","3","Almacen_3"
"2295","5/1/2023","114","Pescado","13","SALIDA","4","Almacen_4"
"2296","4/13/2023","102","Naranjas","73","ENTRADA","3","Almacen_3"
"2297","9/23/2023","126","Galletas","21","ENTRADA","5","Almacen_5"
"2298","4/24/2023","120","Te","36","SALIDA","3","Almacen_3"
"2299","6/2/2023","126","Galletas","3","SALIDA","3","Almacen_3"
"2300","2/3/2023","100","Manzanas","55","SALIDA","9","Almacen_9"
"2301","8/3/2023","109","Patatas","90","SALIDA","8","Almacen_8"
"2302","2/12/2023","100","Manzanas","41","SALIDA","4","Almacen_4"
"2303","3/27/2023","111","Zanahorias","88","SALIDA","8","Almacen_8"
"2304","4/15/2023","125","Cereal","45","SALIDA","2","Almacen_2"
"2305","6/14/2023","123","Pimienta","83","ENTRADA","7","Almacen_7"
"2306","7/1/2023","130","Jugo de naranja","7","ENTRADA","4","Almacen_4"
"2307","4/8/2023","130","Jugo de naranja","60","SALIDA","2","Almacen_2"
"2308","9/7/2023","126","Galletas","20","SALIDA","6","Almacen_6"
"2309","6/19/2023","122","Sal","92","SALIDA","5","Almacen_5"
"2310","9/17/2023","125","Cereal","2","SALIDA","3","Almacen_3"
"2311","3/20/2023","101","Platanos","40","SALIDA","9","Almacen_9"
"2312","1/24/2023","109","Patatas","80","ENTRADA","9","Almacen_9"
"2313","5/4/2023","121","Azucar","3","ENTRADA","3","Almacen_3"
"2314","12/10/2023","125","Cereal","8","ENTRADA","4","Almacen_4"
"2315","7/23/2023","122","Sal","72","ENTRADA","2","Almacen_2"
"2316","1/4/2023","103","Leche","70","SALIDA","1","Almacen_1"
"2317","3/12/2023","123","Pimienta","98","ENTRADA","8","Almacen_8"
"2318","7/31/2023","103","Leche","45","SALIDA","10","Almacen_10"
"2319","6/26/2023","108","Tomates","49","ENTRADA","1","Almacen_1"
"2320","12/5/2023","119","Cafe","71","ENTRADA","5","Almacen_5"
"2321","11/20/2023","124","Harina","48","ENTRADA","7","Almacen_7"
"2322","4/3/2023","124","Harina","19","ENTRADA","5","Almacen_5"
"2323","10/6/2023","119","Cafe","54","SALIDA","5","Almacen_5"
"2324","3/1/2023","111","Zanahorias","91","SALIDA","9","Almacen_9"
"2325","8/26/2023","117","Mantequilla","13","SALIDA","7","Almacen_7"
"2326","1/3/2023","101","Platanos","64","SALIDA","1","Almacen_1"
"2327","9/24/2023","106","Arroz","93","SALIDA","8","Almacen_8"
"2328","2/28/2023","115","Queso","8","ENTRADA","9","Almacen_9"
"2329","6/8/2023","117","Mantequilla","18","ENTRADA","1","Almacen_1"
"2330","11/9/2023","109","Patatas","51","ENTRADA","1","Almacen_1"
"2331","10/6/2023","123","Pimienta","61","ENTRADA","7","Almacen_7"
"2332","5/27/2023","116","Yogur","23","ENTRADA","5","Almacen_5"
"2333","10/21/2023","130","Jugo de naranja","11","SALIDA","2","Almacen_2"
"2334","6/19/2023","104","Huevos","13","ENTRADA","5","Almacen_5"
"2335","2/14/2023","106","Arroz","50","ENTRADA","8","Almacen_8"
"2336","2/9/2023","111","Zanahorias","56","ENTRADA","2","Almacen_2"
"2337","3/29/2023","118","Aceite de oliva","6","ENTRADA","10","Almacen_10"
"2338","6/29/2023","110","Cebollas","51","SALIDA","4","Almacen_4"
"2339","12/28/2023","129","Refrescos","5","SALIDA","10","Almacen_10"
"2340","8/7/2023","129","Refrescos","53","SALIDA","10","Almacen_10"
"2341","2/20/2023","120","Te","72","ENTRADA","5","Almacen_5"
"2342","1/2/2023","120","Te","96","ENTRADA","5","Almacen_5"
"2343","2/10/2023","112","Pollo","13","SALIDA","2","Almacen_2"
"2344","6/29/2023","115","Queso","15","ENTRADA","1","Almacen_1"
"2345","6/22/2023","105","Pan","93","SALIDA","5","Almacen_5"
"2346","1/26/2023","130","Jugo de naranja","51","SALIDA","7","Almacen_7"
"2347","6/11/2023","126","Galletas","15","ENTRADA","1","Almacen_1"
"2348","10/14/2023","101","Platanos","10","SALIDA","9","Almacen_9"
"2349","7/16/2023","114","Pescado","57","ENTRADA","10","Almacen_10"
"2350","5/23/2023","107","Pasta","70","SALIDA","4","Almacen_4"
"2351","9/25/2023","109","Patatas","72","SALIDA","6","Almacen_6"
"2352","7/5/2023","115","Queso","75","SALIDA","1","Almacen_1"
"2353","1/5/2023","104","Huevos","91","SALIDA","3","Almacen_3"
"2354","6/26/2023","114","Pescado","17","ENTRADA","9","Almacen_9"
"2355","5/17/2023","105","Pan","90","ENTRADA","1","Almacen_1"
"2356","3/5/2023","124","Harina","28","SALIDA","1","Almacen_1"
"2357","1/17/2023","128","Helado","64","ENTRADA","4","Almacen_4"
"2358","6/11/2023","115","Queso","37","ENTRADA","7","Almacen_7"
"2359","6/5/2023","123","Pimienta","20","SALIDA","5","Almacen_5"
"2360","3/14/2023","100","Manzanas","97","ENTRADA","5","Almacen_5"
"2361","6/15/2023","128","Helado","18","ENTRADA","7","Almacen_7"
"2362","11/26/2023","128","Helado","58","ENTRADA","4","Almacen_4"
"2363","12/1/2023","102","Naranjas","86","ENTRADA","4","Almacen_4"
"2364","7/23/2023","127","Chocolate","94","ENTRADA","4","Almacen_4"
"2365","1/11/2023","112","Pollo","7","ENTRADA","8","Almacen_8"
"2366","9/8/2023","121","Azucar","53","ENTRADA","3","Almacen_3"
"2367","2/28/2023","116","Yogur","33","SALIDA","2","Almacen_2"
"2368","6/14/2023","117","Mantequilla","43","SALIDA","7","Almacen_7"
"2369","1/19/2023","115","Queso","86","ENTRADA","6","Almacen_6"
"2370","4/20/2023","104","Huevos","15","ENTRADA","6","Almacen_6"
"2371","4/15/2023","124","Harina","49","SALIDA","5","Almacen_5"
"2372","4/18/2023","129","Refrescos","62","ENTRADA","10","Almacen_10"
"2373","11/20/2023","130","Jugo de naranja","54","ENTRADA","7","Almacen_7"
"2374","8/11/2023","110","Cebollas","88","ENTRADA","8","Almacen_8"
"2375","10/21/2023","112","Pollo","3","SALIDA","5","Almacen_5"
"2376","10/11/2023","116","Yogur","19","ENTRADA","6","Almacen_6"
"2377","11/6/2023","111","Zanahorias","98","SALIDA","5","Almacen_5"
"2378","5/1/2023","106","Arroz","26","ENTRADA","7","Almacen_7"
"2379","12/14/2023","108","Tomates","57","ENTRADA","9","Almacen_9"
"2380","9/29/2023","116","Yogur","89","SALIDA","10","Almacen_10"
"2381","5/23/2023","120","Te","14","SALIDA","3","Almacen_3"
"2382","11/24/2023","108","Tomates","73","SALIDA","4","Almacen_4"
"2383","1/1/2023","129","Refrescos","41","SALIDA","1","Almacen_1"
"2384","6/28/2023","104","Huevos","19","ENTRADA","4","Almacen_4"
"2385","11/4/2023","116","Yogur","20","ENTRADA","9","Almacen_9"
"2386","4/1/2023","106","Arroz","61","ENTRADA","9","Almacen_9"
"2387","5/14/2023","106","Arroz","90","ENTRADA","5","Almacen_5"
"2388","9/6/2023","117","Mantequilla","19","ENTRADA","1","Almacen_1"
"2389","2/12/2023","100","Manzanas","99","ENTRADA","3","Almacen_3"
"2390","8/12/2023","102","Naranjas","19","SALIDA","5","Almacen_5"
"2391","12/24/2023","114","Pescado","79","ENTRADA","2","Almacen_2"
"2392","1/22/2023","109","Patatas","74","ENTRADA","10","Almacen_10"
"2393","4/1/2023","117","Mantequilla","43","SALIDA","6","Almacen_6"
"2394","1/10/2023","121","Azucar","76","SALIDA","1","Almacen_1"
"2395","6/21/2023","120","Te","86","ENTRADA","8","Almacen_8"
"2396","10/2/2023","128","Helado","33","SALIDA","2","Almacen_2"
"2397","9/1/2023","116","Yogur","45","SALIDA","8","Almacen_8"
"2398","9/13/2023","119","Cafe","91","ENTRADA","2","Almacen_2"
"2399","11/30/2023","112","Pollo","98","ENTRADA","9","Almacen_9"
"2400","5/1/2023","104","Huevos","64","ENTRADA","4","Almacen_4"
"2401","8/14/2023","118","Aceite de oliva","71","ENTRADA","9","Almacen_9"
"2402","11/4/2023","129","Refrescos","93","ENTRADA","5","Almacen_5"
"2403","5/14/2023","112","Pollo","55","ENTRADA","9","Almacen_9"
"2404","7/20/2023","128","Helado","6","SALIDA","7","Almacen_7"
"2405","4/24/2023","112","Pollo","32","SALIDA","10","Almacen_10"
"2406","6/6/2023","120","Te","11","ENTRADA","3","Almacen_3"
"2407","8/18/2023","101","Platanos","5","ENTRADA","6","Almacen_6"
"2408","2/10/2023","107","Pasta","78","ENTRADA","2","Almacen_2"
"2409","4/9/2023","129","Refrescos","42","ENTRADA","1","Almacen_1"
"2410","3/13/2023","104","Huevos","96","ENTRADA","7","Almacen_7"
"2411","7/21/2023","111","Zanahorias","77","ENTRADA","1","Almacen_1"
"2412","3/5/2023","120","Te","92","SALIDA","2","Almacen_2"
"2413","6/10/2023","120","Te","26","SALIDA","9","Almacen_9"
"2414","10/6/2023","111","Zanahorias","62","SALIDA","4","Almacen_4"
"2415","1/4/2023","107","Pasta","97","ENTRADA","1","Almacen_1"
"2416","12/26/2023","118","Aceite de oliva","41","ENTRADA","1","Almacen_1"
"2417","6/7/2023","109","Patatas","43","ENTRADA","1","Almacen_1"
"2418","2/5/2023","113","Carne de res","32","ENTRADA","7","Almacen_7"
"2419","1/9/2023","126","Galletas","37","SALIDA","8","Almacen_8"
"2420","10/17/2023","119","Cafe","28","ENTRADA","10","Almacen_10"
"2421","12/17/2023","105","Pan","65","SALIDA","3","Almacen_3"
"2422","4/18/2023","125","Cereal","16","SALIDA","8","Almacen_8"
"2423","5/19/2023","129","Refrescos","27","ENTRADA","10","Almacen_10"
"2424","9/19/2023","112","Pollo","10","SALIDA","8","Almacen_8"
"2425","12/10/2023","112","Pollo","17","SALIDA","4","Almacen_4"
"2426","6/20/2023","107","Pasta","18","SALIDA","2","Almacen_2"
"2427","9/15/2023","106","Arroz","69","ENTRADA","5","Almacen_5"
"2428","5/18/2023","118","Aceite de oliva","88","ENTRADA","3","Almacen_3"
"2429","10/8/2023","106","Arroz","80","ENTRADA","7","Almacen_7"
"2430","9/24/2023","116","Yogur","5","SALIDA","2","Almacen_2"
"2431","5/14/2023","116","Yogur","23","SALIDA","8","Almacen_8"
"2432","9/7/2023","109","Patatas","88","SALIDA","6","Almacen_6"
"2433","3/28/2023","123","Pimienta","96","ENTRADA","9","Almacen_9"
"2434","1/24/2023","101","Platanos","28","SALIDA","8","Almacen_8"
"2435","12/12/2023","112","Pollo","91","ENTRADA","5","Almacen_5"
"2436","9/27/2023","116","Yogur","51","SALIDA","8","Almacen_8"
"2437","2/5/2023","111","Zanahorias","10","SALIDA","3","Almacen_3"
"2438","9/6/2023","112","Pollo","74","ENTRADA","1","Almacen_1"
"2439","2/5/2023","106","Arroz","38","SALIDA","6","Almacen_6"
"2440","8/27/2023","118","Aceite de oliva","2","SALIDA","7","Almacen_7"
"2441","9/4/2023","104","Huevos","8","SALIDA","2","Almacen_2"
"2442","12/2/2023","102","Naranjas","79","ENTRADA","6","Almacen_6"
"2443","4/25/2023","113","Carne de res","79","SALIDA","1","Almacen_1"
"2444","5/29/2023","113","Carne de res","75","ENTRADA","10","Almacen_10"
"2445","10/12/2023","130","Jugo de naranja","4","ENTRADA","8","Almacen_8"
"2446","10/2/2023","111","Zanahorias","65","ENTRADA","4","Almacen_4"
"2447","8/14/2023","109","Patatas","12","ENTRADA","8","Almacen_8"
"2448","8/21/2023","128","Helado","4","SALIDA","1","Almacen_1"
"2449","12/27/2023","108","Tomates","90","SALIDA","3","Almacen_3"
"2450","3/29/2023","121","Azucar","95","ENTRADA","7","Almacen_7"
"2451","12/21/2023","117","Mantequilla","42","SALIDA","7","Almacen_7"
"2452","11/22/2023","129","Refrescos","82","ENTRADA","6","Almacen_6"
"2453","5/11/2023","116","Yogur","84","SALIDA","3","Almacen_3"
"2454","5/25/2023","122","Sal","16","SALIDA","5","Almacen_5"
"2455","6/30/2023","101","Platanos","78","SALIDA","4","Almacen_4"
"2456","9/2/2023","127","Chocolate","56","ENTRADA","8","Almacen_8"
"2457","12/6/2023","128","Helado","92","ENTRADA","9","Almacen_9"
"2458","8/16/2023","122","Sal","76","SALIDA","8","Almacen_8"
"2459","11/18/2023","119","Cafe","90","ENTRADA","10","Almacen_10"
"2460","5/20/2023","130","Jugo de naranja","20","SALIDA","9","Almacen_9"
"2461","7/2/2023","124","Harina","94","SALIDA","2","Almacen_2"
"2462","4/3/2023","111","Zanahorias","24","ENTRADA","5","Almacen_5"
"2463","8/20/2023","110","Cebollas","22","ENTRADA","10","Almacen_10"
"2464","3/11/2023","115","Queso","95","SALIDA","4","Almacen_4"
"2465","10/25/2023","105","Pan","7","SALIDA","5","Almacen_5"
"2466","9/19/2023","127","Chocolate","66","ENTRADA","8","Almacen_8"
"2467","5/15/2023","109","Patatas","9","ENTRADA","4","Almacen_4"
"2468","4/19/2023","106","Arroz","74","ENTRADA","5","Almacen_5"
"2469","2/18/2023","107","Pasta","69","ENTRADA","7","Almacen_7"
"2470","5/28/2023","130","Jugo de naranja","95","SALIDA","2","Almacen_2"
"2471","5/24/2023","110","Cebollas","48","ENTRADA","9","Almacen_9"
"2472","2/11/2023","100","Manzanas","38","SALIDA","2","Almacen_2"
"2473","9/21/2023","115","Queso","54","SALIDA","9","Almacen_9"
"2474","9/3/2023","124","Harina","43","ENTRADA","3","Almacen_3"
"2475","2/27/2023","103","Leche","68","ENTRADA","7","Almacen_7"
"2476","2/18/2023","126","Galletas","74","SALIDA","7","Almacen_7"
"2477","10/23/2023","109","Patatas","27","ENTRADA","8","Almacen_8"
"2478","11/15/2023","108","Tomates","99","SALIDA","9","Almacen_9"
"2479","2/20/2023","124","Harina","17","SALIDA","5","Almacen_5"
"2480","12/25/2023","117","Mantequilla","93","ENTRADA","6","Almacen_6"
"2481","9/13/2023","116","Yogur","92","SALIDA","9","Almacen_9"
"2482","12/20/2023","115","Queso","15","ENTRADA","10","Almacen_10"
"2483","9/9/2023","101","Platanos","62","ENTRADA","3","Almacen_3"
"2484","9/18/2023","109","Patatas","10","SALIDA","4","Almacen_4"
"2485","11/23/2023","106","Arroz","49","ENTRADA","5","Almacen_5"
"2486","2/11/2023","102","Naranjas","10","ENTRADA","3","Almacen_3"
"2487","11/25/2023","117","Mantequilla","10","ENTRADA","3","Almacen_3"
"2488","7/3/2023","101","Platanos","46","ENTRADA","2","Almacen_2"
"2489","2/25/2023","123","Pimienta","93","ENTRADA","5","Almacen_5"
"2490","9/8/2023","130","Jugo de naranja","79","SALIDA","10","Almacen_10"
"2491","6/14/2023","113","Carne de res","12","ENTRADA","10","Almacen_10"
"2492","3/12/2023","125","Cereal","54","ENTRADA","5","Almacen_5"
"2493","9/30/2023","120","Te","16","ENTRADA","8","Almacen_8"
"2494","11/25/2023","106","Arroz","76","ENTRADA","3","Almacen_3"
"2495","1/9/2023","118","Aceite de oliva","34","SALIDA","7","Almacen_7"
"2496","7/12/2023","106","Arroz","56","SALIDA","3","Almacen_3"
"2497","10/25/2023","119","Cafe","29","ENTRADA","4","Almacen_4"
"2498","8/4/2023","120","Te","43","ENTRADA","6","Almacen_6"
"2499","10/10/2023","106","Arroz","76","SALIDA","9","Almacen_9"
"2500","5/12/2023","109","Patatas","55","SALIDA","4","Almacen_4"
"2501","4/16/2023","108","Tomates","85","SALIDA","1","Almacen_1"
"2502","9/14/2023","120","Te","79","SALIDA","10","Almacen_10"
"2503","7/21/2023","105","Pan","56","SALIDA","8","Almacen_8"
"2504","7/26/2023","114","Pescado","62","ENTRADA","6","Almacen_6"
"2505","1/9/2023","120","Te","71","SALIDA","2","Almacen_2"
"2506","4/20/2023","111","Zanahorias","63","ENTRADA","1","Almacen_1"
"2507","2/26/2023","119","Cafe","57","SALIDA","3","Almacen_3"
"2508","9/4/2023","111","Zanahorias","40","ENTRADA","6","Almacen_6"
"2509","11/6/2023","112","Pollo","9","SALIDA","4","Almacen_4"
"2510","4/24/2023","124","Harina","50","SALIDA","1","Almacen_1"
"2511","8/5/2023","106","Arroz","71","ENTRADA","10","Almacen_10"
"2512","8/13/2023","100","Manzanas","70","ENTRADA","8","Almacen_8"
"2513","11/1/2023","104","Huevos","8","SALIDA","1","Almacen_1"
"2514","12/8/2023","106","Arroz","8","SALIDA","3","Almacen_3"
"2515","3/23/2023","105","Pan","67","SALIDA","2","Almacen_2"
"2516","3/12/2023","129","Refrescos","89","SALIDA","4","Almacen_4"
"2517","5/17/2023","106","Arroz","50","SALIDA","7","Almacen_7"
"2518","7/25/2023","127","Chocolate","2","SALIDA","5","Almacen_5"
"2519","8/9/2023","115","Queso","63","ENTRADA","7","Almacen_7"
"2520","6/22/2023","122","Sal","18","SALIDA","5","Almacen_5"
"2521","5/20/2023","109","Patatas","79","SALIDA","2","Almacen_2"
"2522","9/2/2023","118","Aceite de oliva","31","ENTRADA","8","Almacen_8"
"2523","7/5/2023","113","Carne de res","45","ENTRADA","1","Almacen_1"
"2524","7/31/2023","108","Tomates","4","SALIDA","7","Almacen_7"
"2525","12/18/2023","130","Jugo de naranja","60","SALIDA","4","Almacen_4"
"2526","8/31/2023","106","Arroz","62","SALIDA","6","Almacen_6"
"2527","12/22/2023","129","Refrescos","17","SALIDA","9","Almacen_9"
"2528","1/10/2023","120","Te","27","ENTRADA","5","Almacen_5"
"2529","11/22/2023","128","Helado","24","ENTRADA","5","Almacen_5"
"2530","1/13/2023","128","Helado","78","ENTRADA","6","Almacen_6"
"2531","7/26/2023","116","Yogur","11","SALIDA","8","Almacen_8"
"2532","5/19/2023","116","Yogur","66","SALIDA","6","Almacen_6"
"2533","7/22/2023","119","Cafe","81","ENTRADA","5","Almacen_5"
"2534","11/27/2023","120","Te","26","SALIDA","4","Almacen_4"
"2535","4/8/2023","118","Aceite de oliva","33","ENTRADA","7","Almacen_7"
"2536","9/30/2023","126","Galletas","94","SALIDA","1","Almacen_1"
"2537","11/16/2023","118","Aceite de oliva","100","SALIDA","1","Almacen_1"
"2538","1/14/2023","103","Leche","71","SALIDA","3","Almacen_3"
"2539","2/11/2023","118","Aceite de oliva","7","SALIDA","4","Almacen_4"
"2540","4/3/2023","115","Queso","56","ENTRADA","7","Almacen_7"
"2541","5/13/2023","130","Jugo de naranja","37","SALIDA","2","Almacen_2"
"2542","6/3/2023","101","Platanos","71","SALIDA","8","Almacen_8"
"2543","12/31/2023","103","Leche","62","SALIDA","10","Almacen_10"
"2544","5/12/2023","109","Patatas","46","ENTRADA","2","Almacen_2"
"2545","4/9/2023","105","Pan","37","ENTRADA","8","Almacen_8"
"2546","10/22/2023","100","Manzanas","57","SALIDA","3","Almacen_3"
"2547","2/10/2023","122","Sal","66","SALIDA","2","Almacen_2"
"2548","5/8/2023","121","Azucar","28","ENTRADA","8","Almacen_8"
"2549","10/26/2023","125","Cereal","55","ENTRADA","7","Almacen_7"
"2550","8/4/2023","107","Pasta","82","ENTRADA","8","Almacen_8"
"2551","3/31/2023","106","Arroz","28","SALIDA","5","Almacen_5"
"2552","2/28/2023","119","Cafe","6","SALIDA","5","Almacen_5"
"2553","11/10/2023","118","Aceite de oliva","22","SALIDA","1","Almacen_1"
"2554","6/21/2023","110","Cebollas","80","ENTRADA","6","Almacen_6"
"2555","7/12/2023","115","Queso","66","SALIDA","10","Almacen_10"
"2556","10/5/2023","127","Chocolate","84","ENTRADA","2","Almacen_2"
"2557","9/14/2023","115","Queso","63","SALIDA","2","Almacen_2"
"2558","3/9/2023","118","Aceite de oliva","19","ENTRADA","3","Almacen_3"
"2559","10/17/2023","123","Pimienta","25","ENTRADA","7","Almacen_7"
"2560","6/22/2023","109","Patatas","47","SALIDA","8","Almacen_8"
"2561","8/27/2023","122","Sal","82","SALIDA","7","Almacen_7"
"2562","2/10/2023","115","Queso","74","ENTRADA","2","Almacen_2"
"2563","7/6/2023","122","Sal","94","SALIDA","3","Almacen_3"
"2564","2/6/2023","118","Aceite de oliva","20","ENTRADA","7","Almacen_7"
"2565","9/2/2023","113","Carne de res","16","ENTRADA","6","Almacen_6"
"2566","12/10/2023","115","Queso","44","ENTRADA","5","Almacen_5"
"2567","5/9/2023","105","Pan","8","SALIDA","4","Almacen_4"
"2568","2/28/2023","114","Pescado","91","ENTRADA","8","Almacen_8"
"2569","11/17/2023","111","Zanahorias","94","ENTRADA","10","Almacen_10"
"2570","12/29/2023","110","Cebollas","38","SALIDA","4","Almacen_4"
"2571","6/15/2023","120","Te","38","ENTRADA","4","Almacen_4"
"2572","5/3/2023","124","Harina","5","ENTRADA","3","Almacen_3"
"2573","9/9/2023","117","Mantequilla","84","ENTRADA","1","Almacen_1"
"2574","6/30/2023","100","Manzanas","78","ENTRADA","10","Almacen_10"
"2575","9/2/2023","110","Cebollas","22","ENTRADA","6","Almacen_6"
"2576","10/6/2023","108","Tomates","13","ENTRADA","4","Almacen_4"
"2577","7/16/2023","108","Tomates","21","ENTRADA","7","Almacen_7"
"2578","8/8/2023","101","Platanos","47","ENTRADA","1","Almacen_1"
"2579","12/15/2023","107","Pasta","38","ENTRADA","10","Almacen_10"
"2580","2/5/2023","103","Leche","31","ENTRADA","1","Almacen_1"
"2581","12/6/2023","106","Arroz","90","ENTRADA","4","Almacen_4"
"2582","3/14/2023","121","Azucar","16","SALIDA","2","Almacen_2"
"2583","10/6/2023","114","Pescado","97","ENTRADA","7","Almacen_7"
"2584","6/14/2023","109","Patatas","93","SALIDA","2","Almacen_2"
"2585","8/21/2023","106","Arroz","52","ENTRADA","9","Almacen_9"
"2586","2/1/2023","128","Helado","11","ENTRADA","10","Almacen_10"
"2587","2/1/2023","130","Jugo de naranja","87","SALIDA","4","Almacen_4"
"2588","1/1/2024","123","Pimienta","20","ENTRADA","9","Almacen_9"
"2589","7/3/2023","103","Leche","58","SALIDA","9","Almacen_9"
"2590","12/30/2023","118","Aceite de oliva","41","SALIDA","1","Almacen_1"
"2591","11/5/2023","121","Azucar","75","ENTRADA","8","Almacen_8"
"2592","2/10/2023","115","Queso","55","ENTRADA","4","Almacen_4"
"2593","3/22/2023","105","Pan","72","ENTRADA","6","Almacen_6"
"2594","2/14/2023","101","Platanos","5","SALIDA","7","Almacen_7"
"2595","10/29/2023","109","Patatas","87","ENTRADA","4","Almacen_4"
"2596","3/17/2023","115","Queso","72","ENTRADA","6","Almacen_6"
"2597","9/8/2023","104","Huevos","37","ENTRADA","3","Almacen_3"
"2598","2/6/2023","126","Galletas","63","ENTRADA","6","Almacen_6"
"2599","4/20/2023","126","Galletas","77","SALIDA","7","Almacen_7"
"2600","3/7/2023","103","Leche","60","SALIDA","9","Almacen_9"
"2601","3/18/2023","102","Naranjas","20","SALIDA","9","Almacen_9"
"2602","11/20/2023","109","Patatas","73","SALIDA","3","Almacen_3"
"2603","3/5/2023","130","Jugo de naranja","94","ENTRADA","9","Almacen_9"
"2604","5/10/2023","109","Patatas","53","SALIDA","3","Almacen_3"
"2605","5/23/2023","100","Manzanas","24","SALIDA","1","Almacen_1"
"2606","10/24/2023","115","Queso","19","ENTRADA","9","Almacen_9"
"2607","12/19/2023","121","Azucar","55","ENTRADA","2","Almacen_2"
"2608","3/28/2023","109","Patatas","45","ENTRADA","6","Almacen_6"
"2609","6/18/2023","113","Carne de res","29","ENTRADA","6","Almacen_6"
"2610","2/1/2023","111","Zanahorias","66","SALIDA","8","Almacen_8"
"2611","10/29/2023","104","Huevos","62","SALIDA","1","Almacen_1"
"2612","5/26/2023","102","Naranjas","77","SALIDA","1","Almacen_1"
